EV,ld_50kWh
SE,xfc_150
a,b
0.3838190153733452, 142.30508114974413
-6.214806375342803, 612.1473065097462


EV,ld_100kWh
SE,xfc_150
a,b
0.33846809288095603, 139.956517846928
-11.283423498498166, 1120.912969738063


EV,md_200kWh
SE,xfc_150
a,b
0.32383901401349924, 142.1200022256849
-20.8771929835018, 2100.350877298166


EV,hd_300kWh
SE,xfc_150
a,b
0.5034479725903376, 211.73727422261084
-31.315789475245992, 3150.5263159466267


EV,hd_400kWh
SE,xfc_150
a,b
0.49965137611331034, 211.8640459620138
-41.75438596698655, 4200.7017545947165


EV,hd_600kWh
SE,xfc_150
a,b
0.49605515037035897, 211.98753196924494
-62.63157895049426, 6301.052631893253


EV,hd_800kWh
SE,xfc_150
a,b
0.4943278345539328, 212.04808552247957
-83.50877193389533, 8401.403509181691


EV,hd_1000kWh
SE,xfc_150
a,b
0.4993262048055147, 214.4152418325102
-104.3859649174774, 10501.754386487883


EV,ld_50kWh
SE,xfc_350
a,b
0.4507583311672283, 160.9059852199924
-6.257389869479674, 615.8114518987386


EV,ld_100kWh
SE,xfc_350
a,b
0.970656047458295, 317.67292845918024
-12.504652955408176, 1230.5681891324011


EV,md_200kWh
SE,xfc_350
a,b
1.1591357869973713, 397.1802537320568
-24.7487055257821, 2442.961665006922


EV,hd_300kWh
SE,xfc_350
a,b
1.7781252678326425, 593.3558900695136
-37.123969381929214, 3664.5198342475996


EV,hd_400kWh
SE,xfc_350
a,b
1.6999030713893397, 601.188963587306
-46.55439545864999, 4616.021524043492


EV,hd_600kWh
SE,xfc_350
a,b
1.6166921975685487, 613.6211484495791
-62.63157895050267, 6301.052631894272


EV,hd_800kWh
SE,xfc_350
a,b
1.5944073350638792, 614.1686499883272
-83.5087719339972, 8401.403509191761


EV,hd_1000kWh
SE,xfc_350
a,b
1.60076299731368, 621.2959639811877
-104.38596491748922, 10501.754386489047


EV,ld_50kWh
SE,xfc_500kW
a,b
0.4507583311672283, 160.9059852199924
-6.257389869479674, 615.8114518987386


EV,ld_100kWh
SE,xfc_500kW
a,b
0.970656047458295, 317.67292845918024
-12.504652955408176, 1230.5681891324011


EV,md_200kWh
SE,xfc_500kW
a,b
1.1591357869973713, 397.1802537320568
-24.7487055257821, 2442.961665006922


EV,hd_300kWh
SE,xfc_500kW
a,b
1.7781252678326425, 593.3558900695136
-37.123969381929214, 3664.5198342475996


EV,hd_400kWh
SE,xfc_500kW
a,b
1.6999030713893397, 601.188963587306
-46.55439545864999, 4616.021524043492


EV,hd_600kWh
SE,xfc_500kW
a,b
1.6166921975685487, 613.6211484495791
-62.63157895050267, 6301.052631894272


EV,hd_800kWh
SE,xfc_500kW
a,b
1.5944073350638792, 614.1686499883272
-83.5087719339972, 8401.403509191761


EV,hd_1000kWh
SE,xfc_500kW
a,b
1.60076299731368, 621.2959639811877
-104.38596491748922, 10501.754386489047


EV,ld_50kWh
SE,xfc_1000kW
a,b
0.4507583311672283, 160.9059852199924
-6.257389869479674, 615.8114518987386


EV,ld_100kWh
SE,xfc_1000kW
a,b
0.970656047458295, 317.67292845918024
-12.504652955408176, 1230.5681891324011


EV,md_200kWh
SE,xfc_1000kW
a,b
1.9288751752372129, 605.3201944785251
-24.98380049087342, 2459.2679707606403


EV,hd_300kWh
SE,xfc_1000kW
a,b
2.934718625603651, 906.0537298564684
-37.47607649787227, 3688.9302223707164


EV,hd_400kWh
SE,xfc_1000kW
a,b
2.7054381612153193, 871.9195598361531
-48.722881056780125, 4809.14768053242


EV,hd_600kWh
SE,xfc_1000kW
a,b
2.51258647919326, 879.9290322337347
-69.36321082399832, 6880.592493193661


EV,hd_800kWh
SE,xfc_1000kW
a,b
2.4107672172290897, 894.5509092820225
-83.21613883405826, 8304.897917131282


EV,hd_1000kWh
SE,xfc_1000kW
a,b
2.4088737234270923, 907.4621666791724
-104.38596491749422, 10501.754386489396


EV,ld_50kWh
SE,xfc_2000kW
a,b
0.4507583311672283, 160.9059852199924
-6.257389869479674, 615.8114518987386


EV,ld_100kWh
SE,xfc_2000kW
a,b
0.970656047458295, 317.67292845918024
-12.504652955408176, 1230.5681891324011


EV,md_200kWh
SE,xfc_2000kW
a,b
2.0341703395663515, 631.5151209706091
-25.035583252898505, 2463.692045511156


EV,hd_300kWh
SE,xfc_2000kW
a,b
3.092719102741171, 945.4099697860258
-37.55372223395477, 3695.563795039805


EV,hd_400kWh
SE,xfc_2000kW
a,b
4.146436606199401, 1259.5598818760973
-50.071792041482865, 4927.430421122368


EV,hd_600kWh
SE,xfc_2000kW
a,b
5.938867990101066, 1811.3877591644837
-74.95684227771426, 7378.257601770827


EV,hd_800kWh
SE,xfc_2000kW
a,b
5.474361960777841, 1742.8527987905227
-97.45893990759578, 9619.4692557815


EV,hd_1000kWh
SE,xfc_2000kW
a,b
5.292827753878868, 1761.687691982259
-121.23595930728607, 11986.649660626135


EV,ld_50kWh
SE,xfc_3000kW
a,b
0.4507583311672283, 160.9059852199924
-6.257389869479674, 615.8114518987386


EV,ld_100kWh
SE,xfc_3000kW
a,b
0.970656047458295, 317.67292845918024
-12.504652955408176, 1230.5681891324011


EV,md_200kWh
SE,xfc_3000kW
a,b
2.0341703395663515, 631.5151209706091
-25.035583252898505, 2463.692045511156


EV,hd_300kWh
SE,xfc_3000kW
a,b
3.092719102741171, 945.4099697860258
-37.55372223395477, 3695.563795039805


EV,hd_400kWh
SE,xfc_3000kW
a,b
4.146436606199401, 1259.5598818760973
-50.071792041482865, 4927.430421122368


EV,hd_600kWh
SE,xfc_3000kW
a,b
6.246288234993088, 1888.2121938886412
-75.10786220010544, 7391.158529000095


EV,hd_800kWh
SE,xfc_3000kW
a,b
8.341476126470226, 2517.069356010025
-100.14389756844628, 9854.884060161872


EV,hd_1000kWh
SE,xfc_3000kW
a,b
8.58053999499667, 2666.0729544555206
-124.01403086249275, 12218.01410064222


EV,ld_50kWh
SE,dwc_100kW
a,b
0.2524738616009765, 101.80086195431582
-6.1832327947676475, 610.4055877227938


EV,ld_100kWh
SE,dwc_100kW
a,b
0.23481176672048054, 104.90347655830557
-10.428157891083174, 1049.125262790316


EV,md_200kWh
SE,dwc_100kW
a,b
0.23048208121297398, 105.06518012978654
-20.877192983503505, 2100.350877298333


EV,hd_300kWh
SE,dwc_100kW
a,b
0.3576482923200923, 156.5890070457873
-31.315789475249176, 3150.526315946903


EV,hd_400kWh
SE,dwc_100kW
a,b
0.35590638830164645, 156.6527686259542
-41.754385967029975, 4200.701754599024


EV,hd_600kWh
SE,dwc_100kW
a,b
0.3542337535676663, 156.7151960642626
-62.631578950444236, 6301.052631888655


EV,hd_800kWh
SE,dwc_100kW
a,b
0.3534222905686506, 156.74592302552526
-83.50877193370616, 8401.4035091626


EV,hd_1000kWh
SE,dwc_100kW
a,b
0.35723828260493606, 158.48772160783224
-104.38596491731369, 10501.754386471584


