, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_150, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_350, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_500kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_1000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_2000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, xfc_3000kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, dwc_100kW, 
24, 155.53340109545354, 151.60231819458616, 153.05544131677925, 229.58316197516885, 229.58316204075084, 229.58316201889025, 229.58316200795988, 232.1507276686096, 176.44819945480577, 352.543502369561, 441.28282861489606, 661.9242429223441, 666.8338247538891, 675.2445941732066, 675.2445941410584, 682.7962578488516, 176.44819945480577, 352.543502369561, 441.28282861489606, 661.9242429223441, 666.8338247538891, 675.2445941732066, 675.2445941410584, 682.7962578488516, 176.44819945480577, 352.543502369561, 676.1911460063899, 1014.2867190095848, 975.9321486931547, 977.7283337043215, 987.5474969525134, 1000.4330770001374, 176.44819945480577, 352.543502369561, 705.7927978192231, 1058.6891967288345, 1411.5855956384462, 2030.8338350329634, 1954.1246936472467, 1968.7668543681973, 176.44819945480577, 352.543502369561, 705.7927978192231, 1058.6891967288345, 1411.5855956384462, 2117.378393457669, 2823.171191276893, 2989.307479373842, 110.32070717837411, 112.5407656144154, 112.5407656741024, 168.81114851115356, 168.81114855937562, 168.81114854330164, 168.8111485352646, 170.6990644622129, 
25, 155.81419893048522, 151.87399617347953, 153.32632043762993, 229.98948065644484, 229.9894807221429, 229.98948070024363, 229.9894806892939, 232.56159045450403, 176.7659279866776, 353.1783239759868, 442.08441384339113, 663.1266207650866, 668.0335035416467, 676.4396491183636, 676.4396490861585, 684.0046778073647, 176.7659279866776, 353.1783239759868, 442.08441384339113, 663.1266207650866, 668.0335035416467, 676.4396491183636, 676.4396490861585, 684.0046778073647, 176.7659279866776, 353.1783239759868, 677.4097904628871, 1016.1146856943307, 977.7047137164175, 979.485727355473, 989.299492492919, 1002.2036539233507, 176.7659279866776, 353.1783239759868, 707.0637119467104, 1060.5955679200656, 1414.1274238934209, 2034.493759740809, 1957.673815030797, 1972.3302995079937, 176.7659279866776, 353.1783239759868, 707.0637119467104, 1060.5955679200656, 1414.1274238934209, 2121.191135840131, 2828.254847786842, 2994.7091414239735, 110.52110348554397, 112.73994143846467, 112.7399414982573, 169.10991224738592, 169.10991229569333, 169.1099122795909, 169.10991227153963, 171.00116945184118, 
26, 156.09499676551687, 152.1456741523729, 153.59719955848058, 230.39579933772083, 230.39579940353497, 230.395799381597, 230.39579937062794, 232.97245324039847, 177.08365651854945, 353.81314558241263, 442.8859990718862, 664.3289986078292, 669.2331823294044, 677.6347040635205, 677.6347040312586, 685.2130977658777, 177.08365651854945, 353.81314558241263, 442.8859990718862, 664.3289986078292, 669.2331823294044, 677.6347040635205, 677.6347040312586, 685.2130977658777, 177.08365651854945, 353.81314558241263, 678.6284349193844, 1017.9426523790765, 979.4772787396803, 981.2431210066245, 991.0514880333245, 1003.974230846564, 177.08365651854945, 353.81314558241263, 708.3346260741978, 1062.5019391112967, 1416.6692521483956, 2038.1536844486545, 1961.2229364143473, 1975.8937446477898, 177.08365651854945, 353.81314558241263, 708.3346260741978, 1062.5019391112967, 1416.6692521483956, 2125.0038782225934, 2833.338504296792, 3000.110803474105, 110.72149979271386, 112.93911726251393, 112.93911732241219, 169.40867598361825, 169.40867603201102, 169.40867601588013, 169.40867600781465, 171.30327444146943, 
27, 156.37579460054855, 152.41735213126628, 153.86807867933123, 230.80211801899682, 230.80211808492703, 230.80211806295034, 230.80211805196197, 233.38331602629287, 177.4013850504213, 354.4479671888384, 443.68758430038133, 665.5313764505719, 670.432861117162, 678.8297590086775, 678.8297589763587, 686.4215177243908, 177.4013850504213, 354.4479671888384, 443.68758430038133, 665.5313764505719, 670.432861117162, 678.8297590086775, 678.8297589763587, 686.4215177243908, 177.4013850504213, 354.4479671888384, 679.8470793758815, 1019.7706190638223, 981.2498437629432, 983.0005146577761, 992.8034835737301, 1005.7448077697773, 177.4013850504213, 354.4479671888384, 709.6055402016852, 1064.4083103025278, 1419.2110804033705, 2041.8136091565002, 1964.7720577978973, 1979.4571897875862, 177.4013850504213, 354.4479671888384, 709.6055402016852, 1064.4083103025278, 1419.2110804033705, 2128.8166206050555, 2838.4221608067414, 3005.512465524237, 110.92189609988372, 113.1382930865632, 113.1382931465671, 169.7074397198506, 169.7074397683287, 169.70743975216936, 169.70743974408967, 171.6053794310977, 
28, 156.6565924355802, 152.68903011015965, 154.1389578001819, 231.2084367002728, 231.20843676631907, 231.20843674430373, 231.208436733296, 233.7941788121873, 177.71911358229315, 355.0827887952642, 444.4891695288764, 666.7337542933145, 671.6325399049197, 680.0248139538345, 680.0248139214588, 687.6299376829038, 177.71911358229315, 355.0827887952642, 444.4891695288764, 666.7337542933145, 671.6325399049197, 680.0248139538345, 680.0248139214588, 687.6299376829038, 177.71911358229315, 355.0827887952642, 681.0657238323788, 1021.5985857485682, 983.022408786206, 984.7579083089277, 994.5554791141357, 1007.5153846929906, 177.71911358229315, 355.0827887952642, 710.8764543291726, 1066.3146814937588, 1421.7529086583452, 2045.4735338643457, 1968.3211791814476, 1983.0206349273826, 177.71911358229315, 355.0827887952642, 710.8764543291726, 1066.3146814937588, 1421.7529086583452, 2132.6293629875177, 2843.505817316691, 3010.9141275743686, 111.1222924070536, 113.33746891061246, 113.33746897072199, 170.00620345608294, 170.0062035046464, 170.00620348845862, 170.0062034803647, 171.90748442072595, 
29, 156.93739027061184, 152.960708089053, 154.40983692103256, 231.6147553815488, 231.61475544771113, 231.61475542565708, 231.61475541463003, 234.20504159808175, 178.03684211416498, 355.71761040168997, 445.2907547573715, 667.9361321360572, 672.8322186926772, 681.2198688989914, 681.2198688665588, 688.8383576414169, 178.03684211416498, 355.71761040168997, 445.2907547573715, 667.9361321360572, 672.8322186926772, 681.2198688989914, 681.2198688665588, 688.8383576414169, 178.03684211416498, 355.71761040168997, 682.2843682888761, 1023.426552433314, 984.794973809469, 986.5153019600792, 996.3074746545412, 1009.2859616162038, 178.03684211416498, 355.71761040168997, 712.1473684566599, 1068.22105268499, 1424.2947369133199, 2049.133458572191, 1971.8703005649977, 1986.584080067179, 178.03684211416498, 355.71761040168997, 712.1473684566599, 1068.22105268499, 1424.2947369133199, 2136.44210536998, 2848.58947382664, 3016.3157896245, 111.32268871422347, 113.53664473466172, 113.53664479487688, 170.3049671923153, 170.3049672409641, 170.30496722474786, 170.3049672166397, 172.20958941035423, 
30, 157.21818810564352, 153.2323860679464, 154.68071604188322, 232.0210740628248, 232.0210741291032, 232.02107410701046, 232.02107409596405, 234.6159043839762, 178.35457064603682, 356.3524320081158, 446.09233998586654, 669.1385099787998, 674.0318974804348, 682.4149238441485, 682.4149238116589, 690.0467775999299, 178.35457064603682, 356.3524320081158, 446.09233998586654, 669.1385099787998, 674.0318974804348, 682.4149238441485, 682.4149238116589, 690.0467775999299, 178.35457064603682, 356.3524320081158, 683.5030127453733, 1025.25451911806, 986.5675388327318, 988.2726956112307, 998.0594701949468, 1011.0565385394171, 178.35457064603682, 356.3524320081158, 713.4182825841473, 1070.127423876221, 1426.8365651682946, 2052.793383280037, 1975.419421948548, 1990.1475252069752, 178.35457064603682, 356.3524320081158, 713.4182825841473, 1070.127423876221, 1426.8365651682946, 2140.254847752442, 2853.6731303365896, 3021.717451674632, 111.52308502139334, 113.73582055871098, 113.73582061903178, 170.60373092854763, 170.60373097728177, 170.60373096103712, 170.60373095291473, 172.51169439998247, 
31, 157.49898594067517, 153.50406404683977, 154.9515951627339, 232.42739274410079, 232.42739281049526, 232.42739278836382, 232.42739277729805, 235.02676716987062, 178.67229917790868, 356.98725361454154, 446.8939252143616, 670.3408878215423, 675.2315762681925, 683.6099787893054, 683.6099787567589, 691.2551975584429, 178.67229917790868, 356.98725361454154, 446.8939252143616, 670.3408878215423, 675.2315762681925, 683.6099787893054, 683.6099787567589, 691.2551975584429, 178.67229917790868, 356.98725361454154, 684.7216572018706, 1027.0824858028056, 988.3401038559947, 990.0300892623823, 999.8114657353524, 1012.8271154626304, 178.67229917790868, 356.98725361454154, 714.6891967116347, 1072.033795067452, 1429.3783934232695, 2056.4533079878825, 1978.968543332098, 1993.7109703467715, 178.67229917790868, 356.98725361454154, 714.6891967116347, 1072.033795067452, 1429.3783934232695, 2144.067590134904, 2858.7567868465394, 3027.1191137247633, 111.72348132856322, 113.93499638276023, 113.93499644318668, 170.90249466478, 170.90249471359945, 170.90249469732635, 170.90249468918972, 172.81379938961072, 
32, 157.77978377570682, 153.77574202573314, 155.22247428358455, 232.83371142537678, 232.8337114918873, 232.8337114697172, 232.83371145863208, 235.43762995576506, 178.99002770978052, 357.62207522096736, 447.6955104428567, 671.543265664285, 676.4312550559501, 684.8050337344623, 684.805033701859, 692.463617516956, 178.99002770978052, 357.62207522096736, 447.6955104428567, 671.543265664285, 676.4312550559501, 684.8050337344623, 684.805033701859, 692.463617516956, 178.99002770978052, 357.62207522096736, 685.9403016583677, 1028.9104524875515, 990.1126688792575, 991.7874829135338, 1001.563461275758, 1014.5976923858437, 178.99002770978052, 357.62207522096736, 715.9601108391221, 1073.9401662586831, 1431.9202216782442, 2060.113232695728, 1982.5176647156484, 1997.274415486568, 178.99002770978052, 357.62207522096736, 715.9601108391221, 1073.9401662586831, 1431.9202216782442, 2147.880332517366, 2863.840443356489, 3032.520775774895, 111.92387763573309, 114.1341722068095, 114.13417226734157, 171.20125840101235, 171.20125844991716, 171.20125843361558, 171.20125842546474, 173.115904379239, 
33, 158.0605816107385, 154.0474200046265, 155.4933534044352, 233.24003010665277, 233.24003017327937, 233.24003015107056, 233.2400301399661, 235.8484927416595, 179.30775624165236, 358.2568968273931, 448.49709567135176, 672.7456435070276, 677.6309338437078, 686.0000886796194, 686.0000886469591, 693.672037475469, 179.30775624165236, 358.2568968273931, 448.49709567135176, 672.7456435070276, 677.6309338437078, 686.0000886796194, 686.0000886469591, 693.672037475469, 179.30775624165236, 358.2568968273931, 687.158946114865, 1030.7384191722974, 991.8852339025203, 993.5448765646854, 1003.3154568161635, 1016.368269309057, 179.30775624165236, 358.2568968273931, 717.2310249666094, 1075.846537449914, 1434.4620499332189, 2063.7731574035734, 1986.0667860991987, 2000.837860626364, 179.30775624165236, 358.2568968273931, 717.2310249666094, 1075.846537449914, 1434.4620499332189, 2151.693074899828, 2868.924099866438, 3037.9224378250265, 112.12427394290296, 114.33334803085876, 114.33334809149648, 171.50002213724468, 171.50002218623484, 171.50002216990484, 171.50002216173976, 173.41800936886725, 
34, 158.34137944577014, 154.3190979835199, 155.76423252528588, 233.64634878792876, 233.64634885467143, 233.64634883242394, 233.64634882130014, 236.2593555275539, 179.6254847735242, 358.89171843381894, 449.29868089984683, 673.9480213497702, 678.8306126314653, 687.1951436247763, 687.1951435920591, 694.8804574339821, 179.6254847735242, 358.89171843381894, 449.29868089984683, 673.9480213497702, 678.8306126314653, 687.1951436247763, 687.1951435920591, 694.8804574339821, 179.6254847735242, 358.89171843381894, 688.3775905713622, 1032.5663858570433, 993.6577989257833, 995.302270215837, 1005.0674523565691, 1018.1388462322705, 179.6254847735242, 358.89171843381894, 718.5019390940968, 1077.752908641145, 1437.0038781881935, 2067.433082111419, 1989.6159074827488, 2004.4013057661605, 179.6254847735242, 358.89171843381894, 718.5019390940968, 1077.752908641145, 1437.0038781881935, 2155.50581728229, 2874.0077563763875, 3043.324099875158, 112.32467025007284, 114.53252385490802, 114.53252391565137, 171.79878587347702, 171.79878592255253, 171.79878590619407, 171.79878589801478, 173.72011435849552, 
35, 158.6221772808018, 154.59077596241326, 156.03511164613653, 234.05266746920475, 234.0526675360635, 234.0526675137773, 234.05266750263416, 236.67021831344834, 179.94321330539603, 359.5265400402447, 450.1002661283419, 675.1503991925129, 680.030291419223, 688.3901985699332, 688.3901985371592, 696.0888773924951, 179.94321330539603, 359.5265400402447, 450.1002661283419, 675.1503991925129, 680.030291419223, 688.3901985699332, 688.3901985371592, 696.0888773924951, 179.94321330539603, 359.5265400402447, 689.5962350278594, 1034.3943525417892, 995.4303639490461, 997.0596638669884, 1006.8194478969747, 1019.9094231554838, 179.94321330539603, 359.5265400402447, 719.7728532215841, 1079.6592798323761, 1439.5457064431682, 2071.0930068192647, 1993.165028866299, 2007.9647509059569, 179.94321330539603, 359.5265400402447, 719.7728532215841, 1079.6592798323761, 1439.5457064431682, 2159.3185596647522, 2879.091412886337, 3048.7257619252896, 112.52506655724271, 114.73169967895728, 114.73169973980626, 172.09754960970938, 172.0975496588702, 172.0975496424833, 172.0975496342898, 174.02221934812377, 
36, 158.90297511583347, 154.86245394130663, 156.30599076698718, 234.45898615048074, 234.45898621745553, 234.45898619513068, 234.4589861839682, 237.08108109934278, 180.2609418372679, 360.1613616466705, 450.90185135683697, 676.3527770352554, 681.2299702069806, 689.5852535150902, 689.5852534822593, 697.2972973510082, 180.2609418372679, 360.1613616466705, 450.90185135683697, 676.3527770352554, 681.2299702069806, 689.5852535150902, 689.5852534822593, 697.2972973510082, 180.2609418372679, 360.1613616466705, 690.8148794843567, 1036.2223192265349, 997.202928972309, 998.81705751814, 1008.5714434373801, 1021.680000078697, 180.2609418372679, 360.1613616466705, 721.0437673490716, 1081.5656510236072, 1442.0875346981431, 2074.7529315271104, 1996.7141502498491, 2011.528196045753, 180.2609418372679, 360.1613616466705, 721.0437673490716, 1081.5656510236072, 1442.0875346981431, 2163.1313020472144, 2884.1750693962867, 3054.127423975421, 112.72546286441259, 114.93087550300655, 114.93087556396117, 172.39631334594173, 172.39631339518792, 172.39631337877256, 172.39631337056483, 174.32432433775205, 
37, 159.18377295086512, 155.13413192020002, 156.57686988783786, 234.86530483175673, 234.8653048988476, 234.86530487648403, 234.86530486530222, 237.49194388523722, 180.57867036913973, 360.7961832530963, 451.70343658533204, 677.555154877998, 682.4296489947383, 690.7803084602472, 690.7803084273594, 698.5057173095212, 180.57867036913973, 360.7961832530963, 451.70343658533204, 677.555154877998, 682.4296489947383, 690.7803084602472, 690.7803084273594, 698.5057173095212, 180.57867036913973, 360.7961832530963, 692.0335239408539, 1038.0502859112808, 998.9754939955718, 1000.5744511692916, 1010.3234389777858, 1023.4505770019103, 180.57867036913973, 360.7961832530963, 722.3146814765589, 1083.4720222148383, 1444.6293629531178, 2078.4128562349556, 2000.2632716333994, 2015.0916411855494, 180.57867036913973, 360.7961832530963, 722.3146814765589, 1083.4720222148383, 1444.6293629531178, 2166.9440444296765, 2889.258725906236, 3059.5290860255527, 112.92585917158246, 115.13005132705581, 115.13005138811606, 172.69507708217407, 172.6950771315056, 172.6950771150618, 172.69507710683985, 174.6264293273803, 
38, 159.46457078589677, 155.40580989909338, 156.8477490086885, 235.27162351303272, 235.27162358023966, 235.27162355783742, 235.27162354663622, 237.90280667113166, 180.89639890101157, 361.4310048595221, 452.50502181382717, 678.7575327207406, 683.6293277824959, 691.9753634054041, 691.9753633724595, 699.7141372680342, 180.89639890101157, 361.4310048595221, 452.50502181382717, 678.7575327207406, 683.6293277824959, 691.9753634054041, 691.9753633724595, 699.7141372680342, 180.89639890101157, 361.4310048595221, 693.2521683973512, 1039.8782525960266, 1000.7480590188347, 1002.3318448204432, 1012.0754345181913, 1025.2211539251236, 180.89639890101157, 361.4310048595221, 723.5855956040463, 1085.3783934060693, 1447.1711912080925, 2082.0727809428013, 2003.8123930169497, 2018.6550863253458, 180.89639890101157, 361.4310048595221, 723.5855956040463, 1085.3783934060693, 1447.1711912080925, 2170.7567868121387, 2894.3423824161855, 3064.9307480756843, 113.12625547875233, 115.32922715110507, 115.32922721227095, 172.99384081840643, 172.99384086782328, 172.99384085135102, 172.99384084311487, 174.92853431700854, 
39, 159.74536862092845, 155.67748787798675, 157.11862812953916, 235.6779421943087, 235.6779422616317, 235.67794223919077, 235.67794222797025, 238.3136694570261, 181.2141274328834, 362.06582646594785, 453.30660704232224, 679.9599105634833, 684.8290065702535, 693.1704183505611, 693.1704183175596, 700.9225572265473, 181.2141274328834, 362.06582646594785, 453.30660704232224, 679.9599105634833, 684.8290065702535, 693.1704183505611, 693.1704183175596, 700.9225572265473, 181.2141274328834, 362.06582646594785, 694.4708128538484, 1041.7062192807725, 1002.5206240420976, 1004.0892384715946, 1013.827430058597, 1026.9917308483368, 181.2141274328834, 362.06582646594785, 724.8565097315336, 1087.2847645973004, 1449.7130194630672, 2085.732705650647, 2007.3615144004998, 2022.218531465142, 181.2141274328834, 362.06582646594785, 724.8565097315336, 1087.2847645973004, 1449.7130194630672, 2174.569529194601, 2899.426038926135, 3070.332410125816, 113.32665178592221, 115.52840297515434, 115.52840303642586, 173.29260455463876, 173.29260460414096, 173.29260458764028, 173.2926045793899, 175.23063930663682, 
40, 160.0261664559601, 155.94916585688011, 157.3895072503898, 236.0842608755847, 236.08426094302376, 236.08426092054412, 236.08426090930428, 238.72453224292053, 181.53185596475524, 362.70064807237367, 454.1081922708173, 681.1622884062259, 686.0286853580111, 694.3654732957181, 694.3654732626596, 702.1309771850603, 181.53185596475524, 362.70064807237367, 454.1081922708173, 681.1622884062259, 686.0286853580111, 694.3654732957181, 694.3654732626596, 702.1309771850603, 181.53185596475524, 362.70064807237367, 695.6894573103456, 1043.5341859655184, 1004.2931890653604, 1005.8466321227462, 1015.5794255990024, 1028.7623077715502, 181.53185596475524, 362.70064807237367, 726.127423859021, 1089.1911357885315, 1452.254847718042, 2089.392630358492, 2010.91063578405, 2025.7819766049383, 181.53185596475524, 362.70064807237367, 726.127423859021, 1089.1911357885315, 1452.254847718042, 2178.382271577063, 2904.5096954360843, 3075.7340721759474, 113.52704809309208, 115.7275787992036, 115.72757886058075, 173.59136829087112, 173.59136834045867, 173.59136832392952, 173.5913683156649, 175.53274429626507, 
41, 160.30696429099174, 156.2208438357735, 157.6603863712405, 236.49057955686067, 236.49057962441583, 236.4905796018975, 236.4905795906383, 239.13539502881497, 181.8495844966271, 363.3354696787994, 454.9097774993124, 682.3646662489685, 687.2283641457688, 695.560528240875, 695.5605282077596, 703.3393971435734, 181.8495844966271, 363.3354696787994, 454.9097774993124, 682.3646662489685, 687.2283641457688, 695.560528240875, 695.5605282077596, 703.3393971435734, 181.8495844966271, 363.3354696787994, 696.9081017668428, 1045.3621526502643, 1006.0657540886233, 1007.6040257738978, 1017.3314211394081, 1030.5328846947637, 181.8495844966271, 363.3354696787994, 727.3983379865084, 1091.0975069797626, 1454.7966759730168, 2093.052555066338, 2014.4597571676002, 2029.3454217447347, 181.8495844966271, 363.3354696787994, 727.3983379865084, 1091.0975069797626, 1454.7966759730168, 2182.195013959525, 2909.593351946034, 3081.135734226079, 113.72744440026196, 115.92675462325286, 115.92675468473564, 173.89013202710345, 173.89013207677635, 173.89013206021875, 173.8901320519399, 175.83484928589334, 
42, 160.58776212602342, 156.49252181466687, 157.93126549209114, 236.89689823813666, 236.8968983058079, 236.8968982832509, 236.89689827197233, 239.54625781470938, 182.16731302849894, 363.97029128522524, 455.71136272780745, 683.5670440917111, 688.4280429335264, 696.755583186032, 696.7555831528597, 704.5478171020864, 182.16731302849894, 363.97029128522524, 455.71136272780745, 683.5670440917111, 688.4280429335264, 696.755583186032, 696.7555831528597, 704.5478171020864, 182.16731302849894, 363.97029128522524, 698.1267462233401, 1047.19011933501, 1007.8383191118861, 1009.3614194250493, 1019.0834166798136, 1032.3034616179768, 182.16731302849894, 363.97029128522524, 728.6692521139958, 1093.0038781709936, 1457.3385042279915, 2096.7124797741835, 2018.0088785511505, 2032.9088668845309, 182.16731302849894, 363.97029128522524, 728.6692521139958, 1093.0038781709936, 1457.3385042279915, 2186.0077563419873, 2914.6770084559835, 3086.5373962762105, 113.92784070743183, 116.12593044730212, 116.12593050889055, 174.1888957633358, 174.18889581309404, 174.188895796508, 174.18889578821492, 176.1369542755216, 
43, 160.86855996105507, 156.76419979356024, 158.2021446129418, 237.30321691941265, 237.30321698719993, 237.30321696460425, 237.30321695330636, 239.95712060060382, 182.48504156037077, 364.605112891651, 456.5129479563025, 684.7694219344537, 689.627721721284, 697.950638131189, 697.9506380979598, 705.7562370605995, 182.48504156037077, 364.605112891651, 456.5129479563025, 684.7694219344537, 689.627721721284, 697.950638131189, 697.9506380979598, 705.7562370605995, 182.48504156037077, 364.605112891651, 699.3453906798374, 1049.0180860197559, 1009.610884135149, 1011.1188130762009, 1020.8354122202192, 1034.0740385411902, 182.48504156037077, 364.605112891651, 729.9401662414831, 1094.9102493622247, 1459.8803324829662, 2100.372404482029, 2021.5579999347008, 2036.4723120243273, 182.48504156037077, 364.605112891651, 729.9401662414831, 1094.9102493622247, 1459.8803324829662, 2189.820498724449, 2919.760664965933, 3091.939058326342, 114.1282370146017, 116.32510627135139, 116.32510633304544, 174.48765949956814, 174.48765954941172, 174.48765953279724, 174.48765952448994, 176.43905926514987, 
44, 161.14935779608675, 157.03587777245363, 158.47302373379247, 237.70953560068864, 237.709535668592, 237.7095356459576, 237.70953563464036, 240.36798338649825, 182.8027700922426, 365.2399344980768, 457.3145331847976, 685.9717997771963, 690.8274005090416, 699.1456930763459, 699.1456930430599, 706.9646570191125, 182.8027700922426, 365.2399344980768, 457.3145331847976, 685.9717997771963, 690.8274005090416, 699.1456930763459, 699.1456930430599, 706.9646570191125, 182.8027700922426, 365.2399344980768, 700.5640351363345, 1050.8460527045017, 1011.3834491584118, 1012.8762067273524, 1022.5874077606247, 1035.8446154644034, 182.8027700922426, 365.2399344980768, 731.2110803689704, 1096.8166205534556, 1462.4221607379409, 2104.0323291898744, 2025.1071213182508, 2040.0357571641237, 182.8027700922426, 365.2399344980768, 731.2110803689704, 1096.8166205534556, 1462.4221607379409, 2193.633241106911, 2924.844321475882, 3097.3407203764737, 114.32863332177158, 116.52428209540065, 116.52428215720033, 174.7864232358005, 174.78642328572943, 174.78642326908647, 174.78642326076496, 176.7411642547781, 
45, 161.4301556311184, 157.307555751347, 158.74390285464312, 238.11585428196463, 238.11585434998406, 238.11585432731098, 238.1158543159744, 240.7788461723927, 183.12049862411448, 365.8747561045026, 458.11611841329267, 687.174177619939, 692.0270792967992, 700.3407480215029, 700.3407479881599, 708.1730769776254, 183.12049862411448, 365.8747561045026, 458.11611841329267, 687.174177619939, 692.0270792967992, 700.3407480215029, 700.3407479881599, 708.1730769776254, 183.12049862411448, 365.8747561045026, 701.7826795928318, 1052.6740193892476, 1013.1560141816748, 1014.633600378504, 1024.3394033010304, 1037.6151923876168, 183.12049862411448, 365.8747561045026, 732.4819944964579, 1098.7229917446866, 1464.9639889929158, 2107.69225389772, 2028.6562427018011, 2043.5992023039198, 183.12049862411448, 365.8747561045026, 732.4819944964579, 1098.7229917446866, 1464.9639889929158, 2197.4459834893732, 2929.9279779858316, 3102.742382426605, 114.52902962894144, 116.72345791944991, 116.72345798135524, 175.08518697203283, 175.0851870220471, 175.08518700537573, 175.08518699703998, 177.04326924440636, 
46, 161.71095346615004, 157.57923373024036, 159.01478197549378, 238.52217296324062, 238.52217303137613, 238.52217300866434, 238.52217299730842, 241.18970895828713, 183.4382271559863, 366.5095777109284, 458.91770364178774, 688.3765554626816, 693.2267580845569, 701.5358029666598, 701.53580293326, 709.3814969361385, 183.4382271559863, 366.5095777109284, 458.91770364178774, 688.3765554626816, 693.2267580845569, 701.5358029666598, 701.53580293326, 709.3814969361385, 183.4382271559863, 366.5095777109284, 703.001324049329, 1054.5019860739935, 1014.9285792049376, 1016.3909940296555, 1026.0913988414359, 1039.38576931083, 183.4382271559863, 366.5095777109284, 733.7529086239452, 1100.6293629359177, 1467.5058172478905, 2111.3521786055658, 2032.2053640853512, 2047.1626474437162, 183.4382271559863, 366.5095777109284, 733.7529086239452, 1100.6293629359177, 1467.5058172478905, 2201.2587258718354, 2935.0116344957814, 3108.144044476737, 114.72942593611131, 116.92263374349918, 116.92263380551013, 175.3839507082652, 175.3839507583648, 175.38395074166496, 175.383950733315, 177.34537423403464, 
47, 161.99175130118172, 157.85091170913373, 159.28566109634446, 238.9284916445166, 238.92849171276816, 238.92849169001772, 238.92849167864244, 241.60057174418156, 183.75595568785815, 367.1443993173542, 459.7192888702828, 689.5789333054241, 694.4264368723145, 702.7308579118168, 702.7308578783601, 710.5899168946515, 183.75595568785815, 367.1443993173542, 459.7192888702828, 689.5789333054241, 694.4264368723145, 702.7308579118168, 702.7308578783601, 710.5899168946515, 183.75595568785815, 367.1443993173542, 704.2199685058263, 1056.3299527587392, 1016.7011442282005, 1018.1483876808071, 1027.8433943818416, 1041.1563462340434, 183.75595568785815, 367.1443993173542, 735.0238227514326, 1102.5357341271488, 1470.0476455028652, 2115.0121033134114, 2035.7544854689015, 2050.7260925835126, 183.75595568785815, 367.1443993173542, 735.0238227514326, 1102.5357341271488, 1470.0476455028652, 2205.0714682542975, 2940.095291005731, 3113.545706526869, 114.9298222432812, 117.12180956754844, 117.12180962966504, 175.68271444449752, 175.6827144946825, 175.6827144779542, 175.68271446959002, 177.64747922366288, 
48, 162.27254913621337, 158.12258968802712, 159.5565402171951, 239.3348103257926, 239.33481039416023, 239.33481037137108, 239.33481035997647, 242.01143453007597, 184.07368421972998, 367.77922092378, 460.5208740987779, 690.7813111481668, 695.6261156600722, 703.9259128569738, 703.9259128234602, 711.7983368531646, 184.07368421972998, 367.77922092378, 460.5208740987779, 690.7813111481668, 695.6261156600722, 703.9259128569738, 703.9259128234602, 711.7983368531646, 184.07368421972998, 367.77922092378, 705.4386129623234, 1058.157919443485, 1018.4737092514633, 1019.9057813319587, 1029.595389922247, 1042.9269231572566, 184.07368421972998, 367.77922092378, 736.2947368789199, 1104.4421053183798, 1472.5894737578399, 2118.6720280212567, 2039.3036068524518, 2054.289537723309, 184.07368421972998, 367.77922092378, 736.2947368789199, 1104.4421053183798, 1472.5894737578399, 2208.8842106367597, 2945.17894751568, 3118.9473685770004, 115.13021855045106, 117.3209853915977, 117.32098545381993, 175.98147818072988, 175.98147823100018, 175.98147821424345, 175.98147820586505, 177.94958421329116, 
49, 162.55334697124502, 158.39426766692048, 159.82741933804576, 239.7411290070686, 239.7411290755523, 239.74112905272446, 239.7411290413105, 242.4222973159704, 184.39141275160182, 368.4140425302058, 461.322459327273, 691.9836889909094, 696.8257944478297, 705.1209678021307, 705.1209677685601, 713.0067568116776, 184.39141275160182, 368.4140425302058, 461.322459327273, 691.9836889909094, 696.8257944478297, 705.1209678021307, 705.1209677685601, 713.0067568116776, 184.39141275160182, 368.4140425302058, 706.6572574188207, 1059.985886128231, 1020.2462742747261, 1021.6631749831101, 1031.3473854626527, 1044.69750008047, 184.39141275160182, 368.4140425302058, 737.5656510064073, 1106.348476509611, 1475.1313020128146, 2122.3319527291023, 2042.852728236002, 2057.8529828631054, 184.39141275160182, 368.4140425302058, 737.5656510064073, 1106.348476509611, 1475.1313020128146, 2212.696953019222, 2950.2626040256296, 3124.349030627132, 115.33061485762093, 117.52016121564697, 117.52016127797482, 176.2802419169622, 176.28024196731786, 176.28024195053268, 176.28024194214004, 178.2516892029194, 
