EV,BEV250_ld2_300kW
SE,dcfc_50
soc_LB,soc_UB,a,b
-0.1, 4.0, 2.9734572160883284, 83.25680205047318
4.0, 10.0, 0.7112085962145108, 92.30579652996846
10.0, 88.17546964375163, 0.18042116597913127, 97.61367083232224
88.17546964375163, 100.1, -9.133249999999995, 918.8509999999994


